,사업장명,상세영업상태명,소재지전체주소,시설규모,kakao_score,lat,lon
1031,송림캠핑장,폐업,충청남도 태안군 소원면 파도리 543-636,,,36.7430352,126.1488551
1032,청포아일랜드,폐업,충청남도 태안군 남면 양잠리 1230-58번지,,,36.6402053,126.3021957
1033,솔밭관광농원야영장,폐업,충청북도 괴산군 괴산읍 능촌리 82-1,117.0,,36.8395895,127.8507333
1034,회천생태체험촌,폐업,제주특별자치도 제주시 회천동 2307번지,11183.0,,33.5038083,126.6103425
1035,랑글램핑,폐업,제주특별자치도 제주시 한림읍 동명리 494-4번지,777.0,,33.40271329999999,126.275383
1036,놀숲,폐업,제주특별자치도 제주시 한경면 조수리 2172번지,0.0,,33.3309212,126.2091655
1037,사프리카 더 캠프,폐업,제주특별자치도 제주시 우도면 연평리 428,0.0,,33.4990824,126.9597516
1038,에코그린캠핑장,폐업,제주특별자치도 제주시 한림읍 귀덕리 1502번지,0.0,,33.4359287,126.2915445
1039,(주)제주글램핑,폐업,제주특별자치도 제주시 구좌읍 덕천리 1289,0.0,,33.4814556,126.7534537
1040,협재카라반하우스,폐업,제주특별자치도 제주시 한림읍 협재리 2522-1번지,,,33.3927691,126.2424065
1041,가족소풍,폐업,전라남도 담양군 용면 용연리 742-4번지,1587.0,,35.4256748,127.0341052
1042,언덕위에하얀집,폐업,충청남도 태안군 남면 신온리 893-3,18.0,,36.5865901,126.2944062
1043,청포대비치캠핑장,폐업,"충청남도 태안군 남면 원청리 512-80번지 ,512-145,512-146",,,36.6383134,126.3019755
1044,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,11500.0,,35.4420272,126.4348144
1045,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,11500.0,,35.4420272,126.4348144
1046,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,11500.0,,35.4420272,126.4348144
1047,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1048,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1049,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1050,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1051,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1052,구시포 노을2 캠핑장,폐업,전라북도 고창군 상하면 자룡리 산 104-183번지,,,35.4420272,126.4348144
1053,포유 야영장,폐업,경상북도 경주시 천북면 물천리 998-3,607.0,,35.8704146,129.2748058
1054,오미리 농촌체험 관광협의회,폐업,강원도 양구군 방산면 오미리 237번지,84.0,,38.1882147,127.9225914
1055,별장캠핑장,폐업,충청북도 제천시 봉양읍 구학리 227번지,1907.0,,37.1653661,128.1060737
1056,휘림캠핑장,폐업,경상남도 산청군 단성면 운리 235번지,,,35.3212452,127.9030917
1057,효담 산청 캠핑장,폐업,경상남도 산청군 금서면 특리 36-16번지 외 1,,,35.4501657,127.8507846
1058,부례관광지,폐업,경상북도 고령군 우곡면 예곡리 97번지 부례 관광지,461.0,5.0,35.6728733,128.3602522
1059,방산오토캠핑장,폐업,경상북도 포항시 남구 장기면 방산리 산 259번지,9814.0,,35.9099967,129.4619287
1060,남경캠핑장,폐업,경상북도 포항시 북구 흥해읍 매산리 594-1번지,1681.0,,36.1153525,129.2999048
1061,내연산 보경사 오토캠핑장,폐업,경상북도 포항시 북구 송라면 중산리 376-4번지,,,36.240606,129.3243857
1062,주식회사 지앤피플,폐업,경상북도 예천군 호명면 황지리 73-19번지,,,36.6599242,128.5183731
1063,칠갑산계곡캠핑장,폐업,충청남도 청양군 대치면 개곡리 15번지,,,36.3874121,126.844937
1064,제천오산오토캠핑장,폐업,충청북도 제천시 봉양읍 삼거리 1334-2,1077.0,,37.1080803,128.1259301
1065,더 글램핑,폐업,경상남도 사천시 사남면 월성리 94-7번지,79.0,,35.0618455,128.0788443
1066,세종연수원 캠핑장,폐업,세종특별자치시 연서면 와촌리 806-2번지,12270.0,,36.55868340000001,127.2504473
1067,자개골캠핑장,폐업,강원도 정선군 여량면 구절리 377-1번지,661.0,,37.524277,128.7576801
1068,연포분교캠핑장,폐업,강원도 정선군 신동읍 덕천리 436-4번지,359.0,,37.2511938,128.5719813
1069,미스터박캠핑장,폐업,강원도 정선군 여량면 구절리 244-1번지,,,37.524277,128.7576801
1070,초안산 임시캠핑장,폐업,서울특별시 노원구 월계동 산 3-1번지,4700.0,,37.6425111,127.0494558
1071,들소리체험장,폐업,전라남도 영암군 신북면 학동리 468번지,11710.0,,34.9288277,126.6790086
1072,충주오지캠핑장,폐업,충청북도 충주시 동량면 서운리 155번지,11566.0,,36.9880856,128.0547576
1073,월악산 공이동,폐업,충청북도 충주시 살미면 공이리 448-1번지,11247.0,,36.8852571,128.0376643
1074,(주)이글밸리스키리조트 야영장,폐업,충청북도 충주시 수안보면 온천리 641-1번지,5014.0,,36.8502835,127.9731504
1075,BFL 플레이파크(주),폐업,충청북도 충주시 중앙탑면 탑평리 137번지,,,37.0217142,127.8643575
1076,진위천 시민유원지 일반야영장,폐업,경기도 평택시 진위면 봉남리 432번지,210.0,,37.0980367,127.0866126
1077,솔밭마을,폐업,경기도 평택시 지산동 519-3번지,3414.0,,37.071835,127.0749796
1078,천왕근린공원,폐업,서울특별시 구로구 천왕동 230-1 일대,0.0,,37.4763664,126.8418765
1079,라온오토캠핑장,폐업,경상북도 고령군 덕곡면 노리 231-3번지,,,35.7955966,128.199863
1080,매화오토캠핑장,폐업,강원도 횡성군 안흥면 안흥리 909번지,,,37.4122039,128.1314396
1081,돌꽃캠핑장,폐업,강원도 횡성군 서원면 석화리 530번지,,,37.4806886,127.8253779
1082,두멍소관광농원,폐업,강원도 횡성군 둔내면 삽교리 1719-1 외 5필지,72.0,,37.5338043,128.2426327
1083,흐르는강물처럼 펜션 야영장,폐업,강원도 양양군 현북면 어성전리 815-5번지,50.0,,37.9381966,128.6459852
1084,동산포 해수욕장 야영장,폐업,강원도 양양군 현남면 동산리 90-3번지,,,37.9789084,128.760087
1085,동산 해수욕장 야영장,폐업,강원도 양양군 현남면 동산리 203-54번지,,,37.9818945,128.7565491
1086,동산 해수욕장 야영장,폐업,강원도 양양군 현남면 동산리 203-54번지,,,37.9818945,128.7565491
1087,동산해수욕장 야영장,폐업,강원도 양양군 현남면 동산리 203-54번지,,,37.9818945,128.7565491
1088,동산해수욕장 야영장,폐업,강원도 양양군 현남면 동산리 203-54번지,,,37.9818945,128.7565491
1089,아모레 퍼시픽 휴양지,폐업,강원도 양양군 현남면 남애리 33-1번지,,,37.9420992,128.7846622
1090,인구 해수욕장 야영장,폐업,강원도 양양군 현남면 인구리 117번지,,,37.9663725,128.7595821
1091,죽도해수욕장 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,,,37.9736587,128.759746
1092,죽도해수욕장 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,,,37.9736587,128.759746
1093,죽도해수욕장 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,,,37.9736587,128.759746
1094,두창시변리마을회 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,26.0,,37.9736587,128.759746
1095,두창시변리마을회 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,26.0,,37.9736587,128.759746
1096,두창시변리마을회 야영장,폐업,강원도 양양군 현남면 시변리 12-4번지,26.0,,37.9736587,128.759746
1097,죽도야영장,영업중,강원도 양양군 현남면 시변리 12-4번지,1834.0,3.3,37.9736587,128.759746
1098,죽도야영장,영업중,강원도 양양군 현남면 시변리 12-4번지,1834.0,3.3,37.9736587,128.759746
1099,죽도야영장,영업중,강원도 양양군 현남면 시변리 12-4번지,1834.0,3.3,37.9736587,128.759746
1100,글램핑 스테이션,폐업,충청북도 괴산군 칠성면 두천리 310-2번지,8996.0,,36.7991036,127.824313
1101,하늘사랑야영장,폐업,충청북도 괴산군 청천면 후영리 196-1번지,12676.0,,36.6948254,127.8042536
1102,양남무지개골 캠핑장,폐업,경상북도 경주시 양남면 기구리,,,35.6994741,129.4160628
1103,토함산관광농원,폐업,경상북도 경주시 하동 461-1,,,35.8019297,129.298081
1104,토함산관광농원,폐업,경상북도 경주시 하동 461-1,,,35.8019297,129.298081
1105,토함산관광농원(캠프5),영업중,경상북도 경주시 하동 461-1,674.0,None,35.8019297,129.298081
1106,토함산관광농원(캠프5),영업중,경상북도 경주시 하동 461-1,674.0,None,35.8019297,129.298081
1107,성주산자연숲캠핑장,폐업,충청남도 보령시 성주면 개화리 109-3번지,9709.0,,36.3253895,126.6581483
1108,MG펜션,폐업,경기도 연천군 신서면 대광리 165-3번지,,,38.2143587,127.1396732
1109,관광농원 숲속의보물나라,폐업,경기도 연천군 신서면 내산리 150-1번지,7499.0,,38.1536961,127.1431863
1110,모험레포츠연수원,폐업,강원도 인제군 인제읍 원대리 638-2번지,900.0,,38.0007325,128.2313487
1111,하조대 해수욕장 야영장,폐업,강원도 양양군 현북면 하광정리 80-2번지,,,38.0229632,128.7248058
1112,북상휴양관 빨간자전거 캠핑장,폐업,전라남도 장성군 북하면 신성리 71-1,978.0,,35.4262226,126.8473703
1113,학교가자캠핑장,폐업,전라남도 장성군 장성읍 안평리 42-1번지,975.0,,35.3325942,126.7821649
1114,경주인동야영장,폐업,경상북도 경주시 강동면 인동리 425-7번지,,,35.9880348,129.2636088
1115,노꼬담꼬,폐업,경상북도 경주시 산내면 감산리 668-4번지,3222.0,4.0,35.8193702,129.0525286
1116,행복밭예술가들,폐업,강원도 양구군 양구읍 군량리 450번지,46096.0,,38.1602934,127.9637103
1117,순천만갈대캠핑장,폐업,전라남도 순천시 안풍동 236-0번지,3421.0,,34.8884112,127.4995169
1118,(주)엘아이커뮤니케이션즈,폐업,서울특별시 광진구 자양동 427-13번지,,,37.5288246,127.0720313
1119,어린이대공원(캠핑체험장),폐업,서울특별시 광진구 능동 18-14번지,,,37.5461076,127.0836745
1120,(주)난지한강여름캠핑장,폐업,서울특별시 광진구 자양동 435번지,,,37.5285745,127.072195
1121,(주)난지한강여름캠핑장,폐업,서울특별시 광진구 자양동 435번지,,,37.5285745,127.072195
1122,(주)한캠프,폐업,서울특별시 광진구 자양동 435번지,,,37.5285745,127.072195
1123,(주)한캠프,폐업,서울특별시 광진구 자양동 435번지,,,37.5285745,127.072195
1124,수성그린비관광농원야영장,폐업,경상남도 고성군 삼산면 장치리 588번지,63.0,,34.9425119,128.2364644
1125,더마루야영장,폐업,충청남도 태안군 안면읍 창기리 1236-3번지,128.0,,36.5748527,126.3263418
1126,예터 캠핑장,폐업,경기도 여주시 점동면 당진리 7-5번지,161.0,,37.1648786,127.6928239
1127,여주 인디언 캠핑장,폐업,경기도 여주시 현암동 27-6번지,193.0,,37.2980237,127.6371628
1128,팜스퀘어,폐업,경기도 여주시 능현동 344번지,300.0,,37.2980237,127.6371628
1129,캠프예그리나,폐업,경기도 파주시 광탄면 기산리 659-0번지,3635.0,3.3,37.7768462,126.9097618
1130,주식회사 마이랜드,폐업,경기도 파주시 탄현면 문지리 309-0번지,3167.0,,37.829678,126.7178859
1131,학교안풍경캠핑장,폐업,경기도 파주시 법원읍 웅담리 43-1번지,8311.0,3.3,37.9152586,126.9088479
1132,동화힐링캠프,폐업,경기도 파주시 파평면 두포리 121-2,42172.0,,37.89124899999999,126.8409555
1133,스토리 캠프,폐업,전라남도 영광군 영광읍 연성리 91-8번지,269.0,,35.2801801,126.5266276
1134,(주)한캠프,폐업,서울특별시 광진구 자양동 427-12번지,,,37.5291221,127.0712368
1135,계룡산상신농촌체험휴양마을협의회,폐업,충청남도 공주시 반포면 상신리 190-1번지,587.0,,36.3845154,127.2202471
1136,마곡사 힐링캠프,폐업,충청남도 공주시 사곡면 회학리 354-1번지,415.0,,36.5616556,127.0376659
1137,일월관광농원,폐업,충청남도 공주시 이인면 달산리 306-1,343.0,,36.36469930000001,127.0410451
1138,석수캠핑장,폐업,충청남도 공주시 유구읍 구계리 1-4번지,360.0,,36.5674119,126.9957587
1139,심은미술관캠핑장,폐업,인천광역시 강화군 하점면 이강리,6012.0,,37.7720943,126.3878171
1140,시리미펜션캠핑장,폐업,인천광역시 강화군 선원면 선행리 492-5번지,990.0,,37.72906570000001,126.4505206
1141,시리미펜션캠핑장,폐업,인천광역시 강화군 선원면 선행리 492-5번지,990.0,,37.72906570000001,126.4505206
1142,프랭클리 글램핑,영업중,인천광역시 강화군 선원면 선행리 492-5번지,,3.0,37.72906570000001,126.4505206
1143,프랭클리 글램핑,영업중,인천광역시 강화군 선원면 선행리 492-5번지,,3.0,37.72906570000001,126.4505206
1144,동막리마을회야영장,폐업,인천광역시 강화군 화도면 동막리 243-4번지,8097.0,,37.5979337,126.4362635
1145,금호강 야영장,폐업,대구광역시 북구 복현동 272번지,7500.0,,35.8992431,128.6256632
1146,명사십리 제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,,,34.3277035,126.8098035
1147,명사십리 제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,,,34.3277035,126.8098035
1148,명사십리 제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,,,34.3277035,126.8098035
1149,명사십리제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,0.0,,34.3277035,126.8098035
1150,명사십리제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,0.0,,34.3277035,126.8098035
1151,명사십리제2야영장,폐업,전라남도 완도군 신지면 신리 산 30-6번지,0.0,,34.3277035,126.8098035
1152,명사십리 제2야영장,직권말소,전라남도 완도군 신지면 신리 산 30-6번지,1462.0,,34.3277035,126.8098035
1153,명사십리 제2야영장,직권말소,전라남도 완도군 신지면 신리 산 30-6번지,1462.0,,34.3277035,126.8098035
1154,명사십리 제2야영장,직권말소,전라남도 완도군 신지면 신리 산 30-6번지,1462.0,,34.3277035,126.8098035
1155,명사십리 내정야영장,폐업,전라남도 완도군 신지면 신리 산 5번지,,,34.3278545,126.8201038
1156,청포대카라반빌리지,폐업,충청남도 태안군 남면 양잠리 1230-32번지,30.0,,36.641231,126.3029749
1157,산중오토캠핑장,폐업,경상남도 거창군 북상면 소정리 1485-1번지,2489.0,,35.8259125,127.8047195
1158,마글램핑장,폐업,부산광역시 강서구 범방동 1833,7446.0,,35.1542969,128.8821674
1159,1문야영장,폐업,전라북도 부안군 변산면 운산리 441-12번지,154.0,,35.6629325,126.509642
1160,1문야영장,폐업,전라북도 부안군 변산면 운산리 441-12번지,154.0,,35.6629325,126.509642
1161,고사포12캠핑장,폐업,전라북도 부안군 변산면 운산리 441-12번지,,,35.6629325,126.509642
1162,고사포12캠핑장,폐업,전라북도 부안군 변산면 운산리 441-12번지,,,35.6629325,126.509642
1163,표씨야영장,폐업,전라북도 부안군 변산면 운산리 441-6번지,,,35.660365,126.5067477
1164,표씨야영장,폐업,전라북도 부안군 변산면 운산리 441-6번지,,,35.660365,126.5067477
1165,행안캠핑,폐업,전라북도 부안군 변산면 운산리 441-6번지,,,35.660365,126.5067477
1166,행안캠핑,폐업,전라북도 부안군 변산면 운산리 441-6번지,,,35.660365,126.5067477
