"CMPSI_ID","CMPSI_NM","CMPSI_ADJA_STAT_TYPE","CMPSI_ADJA_STAT_ID","CMPSI_ADJA_STAT_NM","HHIS_TYPE_LOCA_LNGTD","HHIS_TYPE_LOCA_LTTD","CMPSI_ADJA_STAT_ROUTE_LIST",DATA_CONNO,"OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
"CAP300024","W글램핑","1","617003","묵곡마을","127.894071","35.397152","산청시외버스터미널-범학",175,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153359","잣나무골","126.962370","38.038380","58-1,58-10,58-12,58-4,58-7,58-8,58-9",176,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153360","잣나무골","126.962280","38.038352","58-1,58-12,58-4,58-8",177,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153361","잣나무골","126.965714","38.037175","58-10,58-12,58-4,58-7,58-8,58-9",178,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153362","잣나무골","126.966030","38.037376","58-12,58-4,58-8",179,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153363","허우고개","126.972140","38.040340","58-1,58-12,58-4,58-7,58-8,58-9",180,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300025","YC글램핑","1","153364","허우고개","126.971955","38.039725","58-1,58-12,58-4,58-8",181,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259193","군자3리","127.747964","37.758478","남산2-1,동산3,동산3-1,동산4",182,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259194","군자공원묘지","127.742909","37.756512","남산2-1,동산3,동산3-1,동산4",183,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259195","군자3리","127.740120","37.755623","남산2-1,동산3,동산3-1,동산4",184,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259196","군자3리","127.740403","37.755687","남산2-1,동산3,동산3-1,동산4",185,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259197","군자3리","127.737912","37.754023","남산2-1,동산3,동산3-1,동산4",186,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259198","군자3리","127.738456","37.754421","남산2-1,동산3,동산3-1,동산4",187,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259396","군자3리","127.755199","37.760016","남산2-1,동산3,동산3-1,동산4",188,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300026","YELLOW HILL","1","259397","군자공원묘지","127.742908","37.756602","남산2-1,동산3,동산3-1,동산4",189,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195302","해피타운입구","126.474160","37.277516","장경리행",190,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195303","해피타운입구","126.474226","37.277598","십리포행",191,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195304","통일사입구","126.463673","37.280885","십리포행",192,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195305","통일사입구","126.463698","37.280805","장경리행",193,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195306","농어바위해변","126.457253","37.280532","십리포행",194,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300027","㈜씨스테이 야영장","1","195307","농어바위해변","126.457266","37.280451","장경리행",195,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","800927","상덕천","126.746645","33.483661","704-4,711-1",196,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","800928","상덕천마을입구","126.746925","33.483646","704-4,711-1",197,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","800929","상덕천리","126.751448","33.481077","260,704-4,711-1",198,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","800930","상덕천리","126.754220","33.479906","260,704-4,711-1",199,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","5003758","상덕천리","126.746079","33.482628","260,704-4,711-1",200,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300028","㈜제주글램핑","1","5003759","상덕천리","126.746120","33.482736","260,704-4,711-1",201,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300030","가래골농원 캠핑장","1","197765","새천년산업","127.163849","38.000105","60",202,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300031","가루실캠프","1","370047","둔2리","126.644237","36.662439","555,557,558",203,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300031","가루실캠프","1","370048","둔2리","126.644304","36.662413","510,511,556,558",204,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300031","가루실캠프","1","370049","둔리","126.642163","36.662037","555,557,558",205,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300031","가루실캠프","1","370050","둔리","126.642120","36.661964","510,511,556,558",206,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300032","가리산자연휴양림 야영장","1","258300","가리산종점","127.986962","37.861805","가리산",207,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300032","가리산자연휴양림 야영장","1","258301","가리산종점","127.987053","37.861841","가리산",208,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300033","가마실캠핑장","1","308355","자작동마을회관","128.295263","37.112799","630",209,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300033","가마실캠핑장","1","308356","자작동마을회관","128.295263","37.112871","630,632,633",210,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300033","가마실캠핑장","1","308357","가마실입구","128.291400","37.120730","630,632,633,640",211,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300033","가마실캠핑장","1","308358","가마실","128.291289","37.120901","630,640",212,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300034","가산 글램핑","1","418413","신동새마을(새월사각지방면)","128.469991","36.095885","881,881-1,883,883-1,884,884-1,884-2,885,885-1",213,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300034","가산 글램핑","1","418433","신동새마을(신동입구방면)","128.470471","36.096226","881,883,883-1,884,884-1,885",214,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","94176","한티재","128.631085","36.019696","38",215,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","94177","한티순교성지입구건너","128.623350","36.016672","38",216,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","94178","가산산성야영장건너","128.619551","36.018864","38",217,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","94189","가산산성야영장","128.619650","36.018773","38",218,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","94190","한티순교성지 입구","128.623427","36.016582","38",219,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300035","가산산성 야영장","1","5007085","한티순교성지","128.626076","36.016162","38",220,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609580","화인아파트","128.909412","35.251967","1,1-1,128-1,2,2-1,8,8-1,97,98",221,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609581","영운초등학교","128.905787","35.252112","1,1-1,128-1,2,2-1,8,8-1,97,98",222,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609582","삼방동장애인복지관","128.903053","35.251357","1,100,1-1,128-1,2,2-1,8,8-1,97,98,상동공영1,상동공영2",223,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609593","삼방동장애인복지관","128.903375","35.251589","1,1-1,128-1,7,8,8-1,97,98",224,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609594","영운초등학교","128.905301","35.251881","1,1-1,128-1,7,8,8-1,97,98",225,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609595","화인아파트","128.909224","35.251861","1,1-1,128-1,7,8,8-1,97,98",226,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609631","가야랜드입구","128.899011","35.260464","상동공영1,상동공영2",227,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","609632","영운마을","128.897406","35.263397","상동공영1,상동공영2",228,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","610519","김해대학교","128.908839","35.253865","100",229,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","610520","삼방고등학교","128.904585","35.253716","100",230,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","610530","삼방교","128.902677","35.253046","100",231,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","614609","동부스포츠센터","128.905131","35.256407","100",232,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","614610","김해대학입구","128.909631","35.254868","100",233,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","619370","삼방고등학교","128.903682","35.253543","100",234,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","623699","삼방교","128.902051","35.254069","상동공영1,상동공영2",235,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300037","가야랜드달빛야영장","1","623715","삼방교","128.901862","35.253953","상동공영1,상동공영2",236,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","422273","하곡리회관","129.142037","35.986108","205",237,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","422312","하곡리회관","129.142115","35.986144","205",238,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","426910","하곡","129.139572","35.980499","207",239,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","426911","하곡","129.139691","35.980317","207",240,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","426912","강교입구","129.140124","35.977258","208",241,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300038","가온누리캠핑체험장","1","426913","강교입구","129.140013","35.977277","208",242,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300039","가우도카라반펜션","1","515940","하저","126.792116","34.524815","1,10,10-1,10-3,10-4,10-5,1-1,110-1,110-2,110-3,111-1,111-2,111-3,111-4,111-5,11-2,1-2,1-3,1-4,1-5,1-6,1-7,18,2,2-1,8-3",243,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300039","가우도카라반펜션","1","515941","하저","126.792007","34.524778","1,10,10-1,10-3,10-4,10-5,1-1,110-1,110-2,110-3,111-1,111-2,111-3,111-4,111-5,11-2,1-2,1-3,1-4,1-5,1-6,1-7,18,8-3,강진_마량",244,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300040","가은해솔캠핑장","1","417277","원북2리.봉암사","128.017804","36.695291","32,32-1,34",245,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300040","가은해솔캠핑장","1","427258","원북2리.봉암사","128.018173","36.694904","32,34",246,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904132","대항마을","126.537603","35.687998","200,212",247,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904134","대항","126.536915","35.687593","201,211,212",248,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904135","방포.변산해수욕장","126.535091","35.682209","100,200,212",249,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904136","방포.변산해수욕장","126.535224","35.682174","100,201,211,212",250,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904137","송포.변산해수욕장","126.530445","35.676528","100,200,212",251,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","904138","자미.변산해수욕장","126.530641","35.677269","100,201,211,212",252,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","913282","방포","126.535337","35.683248","100",253,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300041","변산 오토캠핑장","1","913283","방포","126.536081","35.683014","100",254,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","89556","윗말입구","127.276958","37.747381","330-1,330-2",255,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","90700","윗말입구","127.276777","37.747326","330-1",256,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118872","내방리","127.279168","37.760558","330-1,330-3",257,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118873","너래바우","127.272704","37.750670","330-1,330-3",258,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118874","비월교","127.273382","37.748719","330-1,330-3",259,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118876","너래바우","127.272785","37.750590","330-1,330-2",260,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118877","내방리","127.279619","37.760858","330-1,330-2",261,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","118880","비월교","127.273437","37.748810","330-1,330-2",262,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","186149","몽골문화촌","127.276169","37.757323","330-1,330-2",263,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300042","가족쉼터","1","186150","몽골문화촌","127.276155","37.757585","330-1,330-3",264,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","80715","금토농장","127.084259","37.413161","누리2",265,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","80716","금토농장","127.084169","37.413097","누리2",266,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","92354","금토JC","127.085351","37.415287","###############################################################################################################################################################################################################################################################",267,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","92355","금토JC","127.084490","37.415532","###############################################################################################################################################################################################################################################################",268,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198392","느티나무앞","127.086935","37.411433","누리2",269,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198393","봉화터.군부대앞","127.078530","37.419766","누리2",270,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198394","봉화터.군부대앞","127.078463","37.419666","누리2",271,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198522","느티나무앞","127.086857","37.411342","누리2",272,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198523","금토1통앞.초가집","127.081003","37.417109","누리2",273,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300043","청계산 골든밸리 가족캠핑장","1","198526","금토1통앞.초가집","127.081058","37.417227","누리2",274,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300044","가지산 자연캠핑장","1","421248","삽제","129.055033","35.632173","355",275,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300044","가지산 자연캠핑장","1","421265","삽제","129.055154","35.632172","355",276,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300044","가지산 자연캠핑장","1","612611","삽재","129.055154","35.632172","338",277,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300044","가지산 자연캠핑장","1","612615","삽재","129.055033","35.632164","338",278,"I","20201125000000",NULL,NULL,"N",NULL
