CMPSI_ID,CMPSI_NM,CMPSI_SCTIN_NM,CMPSI_LTTD_VAL,CMPSI_LNGTD_VAL,CMPSI_ADDR,CMPSI_GNRL_CMPGR_CNT,CMPSI_CAR_CMPGR_CNT,CMPSI_GLPG_CNT,CMPSI_CARBN_CNT,CMPSI_TLROM_CNT,CMPSI_SWRM_CNT,CMPSI_WSBS_CNT,CMPSI_EXTNG_CNT,CMPSI_FFWT_CNT,CMPSI_FFSD_CNT,CMPSI_FIRE_SENSR_CNT,CMPSI_ETC_SBFCL_NM1,CMPSI_ETC_SBFCL_NM2,CMPSI_INFO_DATA_STNDD_DTM,CMPSI_CNPRM_DTM,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
CAP300616,북상휴양관 빨간자전거 캠핑장,"일반야영장,카라반",35.4259938,126.8474788,전남 장성군 북하면 백양로 447 북상휴양관 빨간자전거 캠핑장,35,0,0,10,2,1,2,25,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점",,2020-11-20,2016-12-29,615,I,20201125000000,,,N,
CAP300622,블루마운틴,"자동차야영장,카라반,글램핑",35.9641281,128.7408376,대구광역시 동구 능성동 산 47-1,2,0,7,1,9,9,1,9,0,0,0,"전기,무선인터넷,온수,놀이터,운동시설",커피숍,2020-11-20,2016-02-02,621,I,20201125000000,,,N,
CAP300630,비토섬 신우리조트 모던글램핑,"일반야영장,카라반,글램핑",34.984468,127.9664143,경남 사천시 서포면 비토리 255-20 비토섬오토캠핑장,0,5,8,8,1,1,1,21,0,1,16,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",오락실,2020-11-20,2016-08-16,629,I,20201125000000,,,N,
CAP300632,비학산자연휴양림,"일반야영장,카라반",36.1474462,129.2108045,경상북도 포항시 북구 기북면 탑정리  산34,6,0,0,5,4,4,2,20,0,0,5,"전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동장,마트, 편의점",숙박시설,2020-11-20,2015-06-26,631,I,20201125000000,,,N,
CAP300639,사나래카라반캠핑장,"일반야영장,카라반",35.8577294,129.5244986,경상북도 포항시 남구 장기면 동해안로 2932  사나래카라반캠핑장,0,0,0,10,2,2,0,10,0,0,10,"무선인터넷,트램폴린,물놀이장",펜션운영,2020-11-20,2015-04-10,638,I,20201125000000,,,N,
CAP300664,산여울캠핑장,"일반야영장,카라반",37.3770757,128.271781,강원 영월군 무릉도원면 백년계곡길 142 산여울캠핑장,0,50,0,10,2,2,2,25,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설",,2020-11-20,2016-08-29,663,I,20201125000000,,,N,
CAP300665,산여울캠핑장,"일반야영장,자동차야영장,카라반",35.5430289,128.8566995,경상남도 밀양시 산외면 밀양대로 3480  밀양 산여울캠핑장,0,26,0,0,1,1,1,13,0,0,1,"전기,무선인터넷,장작판매,온수,트램폴린,운동시설",,2020-11-20,2016-05-11,664,I,20201125000000,,,N,
CAP300681,살구나무글램핑&펜션,"카라반,글램핑",37.5277081,127.8646471,강원도 횡성군 경강로 615-19,0,0,10,1,0,0,0,0,0,0,0,운동시설,,2020-11-20,2017-07-30,680,I,20201125000000,,,N,
CAP300699,상주 경천대 오토 캠핑장,"일반야영장,카라반",36.4547428,128.2443154,경상북도 상주시 사벌면 삼덕리 3-3,0,9,16,0,4,4,2,20,0,0,16,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",,2020-11-20,2015-02-26,698,I,20201125000000,,,N,
CAP300712,서건도카라반,카라반,33.2325358,126.5001923,제주특별자치도 서귀포시 이어도로 826-51  서건도카라반,0,0,0,4,0,0,0,4,0,0,4,"전기,온수,물놀이장,놀이터",,2020-11-20,2016-02-03,711,I,20201125000000,,,N,
