,소재지전체주소,lat,lon
2722,경기도 여주시 가남읍 신해리 649-10번지,37.214346,127.5317701
2723,경기도 파주시 적성면 마지리 70,37.9510173,126.9215384
2724,경기도 파주시 광탄면 기산리 471-2,37.775457,126.9218202
2725,경기도 파주시 광탄면 기산리 659-0,37.7768462,126.9097618
2726,경기도 파주시 파평면 율곡리 13,37.891661,126.829056
2727,경기도 파주시 파주읍 향양리 4-1번지,37.8509474,126.8312228
2728,경기도 파주시 문산읍 사목리 328,37.87573769999999,126.7564522
2729,경기도 파주시 탄현면 낙하리 252,37.8354138,126.7393529
2730,경기도 파주시 적성면 자장리 148,37.9610904,126.8696394
2731,경기도 파주시 광탄면 기산리 387-7,37.7756257,126.9331247
2732,충청남도 공주시 신관동 508번지,36.4765561,127.1245643
2733,충청남도 공주시 사곡면 호계리 594-9번지,36.5010752,127.0201343
2734,충청남도 공주시 반포면 학봉리 197-5,36.3589099,127.2407114
2735,충청남도 공주시 사곡면 운암리 468-2번지,36.5579027,127.0201433
2736,충청남도 공주시 반포면 마암리 648-9번지,36.4218309,127.1997038
2737,충청남도 공주시 사곡면 운암리 511-1,36.5575213,127.0219823
2738,충청남도 공주시 신풍면 영정리 177-4,36.5145635,126.9913879
2739,충청남도 공주시 정안면 화봉리 433-3번지,36.5361705,127.1006698
2740,충청남도 공주시 금학동 140-1번지,36.42275310000001,127.1201906
2741,충청남도 공주시 유구읍 덕곡리 15-2,36.628369,126.9694092
2742,인천광역시 강화군 화도면 흥왕리 914-9번지,37.6048487,126.4113075
2743,인천광역시 강화군 길상면 초지리 1140-4 1140-4,37.62766,126.51659
2744,인천광역시 강화군 화도면 사기리 340-5번지,37.6119594,126.4530231
2745,인천광역시 강화군 화도면 장화리 946-18번지 외 3필지,37.6208393,126.4067706
2746,인천광역시 강화군 길상면 선두리 93-38번지,37.6265094,126.4879132
2747,인천광역시 강화군 길상면 장흥리 206-3번지,37.6151695,126.5107152
2748,인천광역시 강화군 강화읍 국화리 344-1,37.74163679999999,126.4594519
2749,인천광역시 강화군 길상면 선두리 892-30번지,37.6075311,126.4795692
2750,인천광역시 강화군 길상면 선두리 977-23번지,37.6024627,126.4920375
2751,인천광역시 강화군 양도면 인산리 224-9번지,37.7022372,126.4282302
2752,인천광역시 강화군 길상면 초지리 1320-1,37.6243912,126.5349709
2753,인천광역시 강화군 하점면 장정리 989번지,37.7769726,126.4348512
2754,인천광역시 강화군 교동면 읍내리 6-5,37.7728422,126.3009741
2755,인천광역시 강화군 내가면 고천리 산 494번지,37.717486,126.3801841
2756,전라남도 화순군 백아면 맹리 329-1,35.1807354,127.0982943
2757,전라남도 화순군 한천면 오음리 603,34.9728435,127.0113365
2758,전라남도 완도군 군외면 대문리 691-2번지,34.3722887,126.6559822
2759,충청남도 태안군 원북면 방갈리 536 바다여행,36.891076,126.201647
2760,충청남도 태안군 원북면 방갈리 515-11,36.8995936,126.2051814
2761,충청남도 태안군 남면 신온리 169-18,36.6144072,126.303743
2762,충청남도 태안군 남면 신온리 169-13번지,36.6136173,126.3040263
2763,충청남도 태안군 원북면 신두리 1227-14번지,36.8337565,126.1827832
2764,"인천광역시 강화군 길상면 동검리 589-14 , 165-1번지",37.5879721,126.5099168
2765,경기도 군포시 산본동 925,37.3473154,126.9180925
2766,경상남도 의령군 궁류면 벽계리 481-1,35.4257458,128.2078886
2767,경상남도 의령군 부림면 입산리 15-1번지 설뫼지구 농어촌테마공원,35.4566091,128.3520797
2768,경상남도 의령군 대의면 신전리 276번지,35.38141110000001,128.1756752
2769,충청북도 제천시 백운면 덕동리 284-0번지,37.21352720000001,127.9548869
2770,충청북도 제천시 백운면 덕동리 292-2,37.2172235,127.9568779
2771,강원도 양구군 양구읍 석현리 8-11,38.0496862,127.9704646
2772,경상남도 거창군 북상면 병곡리 768-4번지,35.8097769,127.7753716
2773,경상남도 거창군 위천면 상천리 산 61-1번지,35.7288969,127.7895449
2774,경상남도 거창군 위천면 강천리 3번지,35.75916,127.8321715
2775,경상남도 거창군 북상면 월성리 1983번지,35.7647049,127.7643563
2776,경상남도 거창군 마리면 하고리 85-3,35.6883855,127.8689791
2777,경상남도 거창군 마리면 말흘리 83-1번지,35.69512539999999,127.8605163
2778,경상남도 거창군 북상면 병곡리 411-11번지,35.8036241,127.7830854
2779,부산광역시 강서구 대저1동 1-5,35.2288906,128.9942437
2780,전라북도 부안군 진서면 석포리 314-3번지,35.6100505,126.5826026
2781,전라북도 부안군 변산면 격포리 701-1,35.6065029,126.4699949
2782,전라북도 부안군 줄포면 우포리 513번지,35.5826689,126.6743417
2783,전라북도 부안군 변산면 도청리 653-9번지,35.6057509,126.4849486
2784,전라북도 부안군 진서면 운호리 421-107,35.6046569,126.5253483
2785,강원도 강릉시 연곡면 삼산리 1377번지,37.827806,128.6553172
2786,경기도 여주시 능서면 번도리 239-1번지,37.3031754,127.5817016
2787,경기도 여주시 북내면 중암리 417-2,37.3483625,127.7167753
2788,경기도 여주시 가남읍 신해리 222번지,37.2319855,127.5419379
2789,경기도 여주시 금사면 도곡리 241-1번지,37.3840526,127.5003687
2790,경기도 여주시 강천면 이호리 63번지,37.2897167,127.6992612
2791,경기도 여주시 흥천면 상대리 산 60-11번지,37.3539309,127.5070566
2792,강원도 평창군 봉평면 흥정리 190-32,37.6483094,128.3285514
2793,강원도 평창군 봉평면 흥정리 372번지,37.6518188,128.3137355
2794,강원도 평창군 봉평면 흥정리 179-1,37.6554981,128.330775
2795,강원도 평창군 대화면 대화리 1150-3,37.5029038,128.4514556
2796,전라북도 익산시 웅포면 웅포리 729번지,36.0654511,126.876667
2797,경상남도 남해군 미조면 송정리 550,34.7430185,128.032001
2798,경상북도 고령군 덕곡면 반성리 363-12,35.7634269,128.248579
2799,서울특별시 마포구 상암동 478-1,37.5736752,126.8740236
2800,서울특별시 마포구 상암동 495-81,37.5701465,126.8725779
2801,전라북도 완주군 화산면 종리 55-1,36.0135514,127.241101
2802,강원도 평창군 진부면 수항리 384번지,37.5548185,128.5654125
2803,강원도 평창군 봉평면 원길리 1066-17번지,37.6235207,128.3512784
2804,강원도 평창군 미탄면 회동리 619,37.36774339999999,128.4851941
2805,강원도 평창군 봉평면 흥정리 93-12번지,37.6571406,128.3078576
2806,강원도 평창군 봉평면 흥정리 81-12,37.6632476,128.3066134
2807,강원도 평창군 봉평면 흥정리 356번지,37.6499603,128.3232856
2808,강원도 평창군 진부면 간평리 221-1번지 켄싱턴플로라호텔,37.6889059,128.5974383
2809,강원도 평창군 용평면 노동리 380,37.6923608,128.4654012
2810,강원도 평창군 봉평면 흥정리 187-6번지,37.6500289,128.3274869
2811,강원도 평창군 봉평면 원길리 555,37.645712,128.3695604
2812,강원도 평창군 봉평면 원길리 910,37.6312104,128.3584342
2813,강원도 평창군 봉평면 유포리 227-1,37.5245617,128.3826311
2814,강원도 평창군 봉평면 덕거리 86번지,37.6645388,128.4223854
2815,강원도 평창군 용평면 노동리 92-5,37.6977901,128.4756659
2816,강원도 평창군 봉평면 원길리 129-11,37.6209395,128.3544619
2817,강원도 평창군 미탄면 마하리 324-1번지,37.2925072,128.5416306
2818,충청남도 서산시 대산읍 오지리 41번지,36.95104810000001,126.3814645
2819,충청남도 서산시 대산읍 대로리 876-205번지,36.9382563,126.3819742
2820,충청남도 서산시 팔봉면 진장리 1000번지,36.7775109,126.3513988
2821,충청남도 서산시 팔봉면 호리 51,36.859669,126.3380238
2822,충청북도 영동군 양산면 송호리 278-14,36.1293249,127.676983
2823,충청북도 영동군 용화면 조동리 산 4-129번지,36.0520361,127.8356876
2824,전라남도 영광군 법성면 대덕리 704-1,35.3492738,126.4505761
2825,전라남도 영광군 묘량면 삼학리 189-2,35.2086909,126.5580276
2826,전라남도 영광군 백수읍 백암리 110,35.3317422,126.380414
2827,전라남도 영광군 홍농읍 계마리 799-1,35.3986809,126.4091025
2828,전라남도 영광군 대마면 복평리 235-1,35.3168536,126.6011272
2829,전라남도 영광군 백수읍 길용리 806-1,35.336642,126.432463
2830,경상북도 포항시 남구 구룡포읍 석병리 113-3,36.0287458,129.5806787
2831,경상북도 포항시 북구 흥해읍 금장리 98,36.1356315,129.3827312
2832,충청남도 공주시 반포면 학봉리 335번지,36.3687777,127.258246
2833,충청남도 공주시 사곡면 화월리 574-9,36.4932008,127.0381151
2834,충청남도 공주시 반포면 학봉리 794-17,36.3654739,127.2576901
2835,충청남도 공주시 정안면 광정리 287-5,36.610626,127.1233978
2836,충청남도 공주시 사곡면 부곡리 274-3번지,36.5935184,127.0183811
2837,충청북도 충주시 동량면 지동리 807-1,37.009022,128.0492508
2838,충청북도 충주시 대소원면 탄용리 362,36.9239027,127.8588638
2839,충청북도 충주시 산척면 송강리 765-4,37.1139725,127.9723926
2840,충청북도 충주시 앙성면 모점리 169-8,37.154382,127.7273953
2841,충청북도 충주시 용탄동 436,37.0038879,127.9597953
2842,충청북도 충주시 노은면 대덕리 367,37.069049,127.7049984
2843,전라북도 고창군 상하면 자룡리 산 104-183,35.4420272,126.4348144
2844,전라북도 고창군 상하면 용정리 1162-2,35.4702051,126.4558129
2845,대전광역시 중구 침산동 산 34 뿌리공원,36.2854269,127.3880835
2846,충청남도 당진시 대호지면 조금리 472-14,36.9132405,126.4871044
2847,경상북도 경주시 산내면 대현리 479,35.7211434,129.0691645
2848,경상북도 경주시 양남면 신대리 39,35.6637464,129.4040494
2849,경상북도 경주시 산내면 외칠리 3-12,35.7585407,129.0408383
2850,경상북도 경주시 산내면 내일리 991-2,35.7606939,129.0624925
2851,경상북도 경주시 산내면 감산리 1456-0 외 3필지,35.8156778,129.0408134
2852,경상북도 경주시 산내면 대현리 465,35.7178221,129.0707757
2853,충청북도 제천시 백운면 운학리 171,37.2081993,127.9983101
2854,충청북도 제천시 덕산면 월악리 209-1번지,36.8689586,128.1551833
2855,충청북도 제천시 덕산면 월악리 207번지,36.8686079,128.1545702
2856,충청북도 제천시 금성면 월림리 16,37.088359,128.1888709
2857,충청북도 제천시 봉양읍 구학리 212-1,37.1656953,128.1107133
2858,충청북도 제천시 청풍면 교리 산 15-21번지,37.0070522,128.1827907
2859,충청북도 제천시 백운면 운학리 105-10,37.2041412,128.0093809
2860,충청북도 제천시 봉양읍 연박리 352번지,37.1141654,128.1127998
2861,충청북도 제천시 백운면 덕동리 76-1번지,37.1958861,127.9838199
2862,강원도 양구군 양구읍 동수리 100-1,38.121866,127.9812134
2863,강원도 양구군 동면 후곡리 299,38.1668774,128.0594587
2864,강원도 강릉시 사천면 사천진리 91-1번지,37.8343174,128.8735271
2865,경기도 용인시 처인구 원삼면 사암리 1024-31,37.1817332,127.2914425
2866,경기도 용인시 처인구 원삼면 학일리 368-2,37.1493102,127.2867896
2867,"경기도 용인시 처인구 이동읍 서리 855-1 855-2, 856-2, 857-2, 853",37.2120954,127.1578068
2868,경기도 용인시 처인구 원삼면 목신리 258-14,37.12410819999999,127.3145309
2869,경기도 용인시 처인구 원삼면 목신리 258-48,37.124817,127.3147743
2870,경기도 용인시 처인구 모현읍 초부리 산 21-4,37.31562170000001,127.2697797
2871,경기도 용인시 기흥구 보정동 1056,37.2961405,127.0938742
2872,경기도 용인시 처인구 원삼면 좌항리 224-4,37.2065999,127.3109353
2873,경기도 용인시 처인구 모현읍 초부리 310,37.3154866,127.2651339
2874,경상남도 남해군 삼동면 봉화리 산 480-2번지,34.7546813,127.9966205
2875,경상남도 남해군 미조면 송정리 355-20,34.7430185,128.032001
2876,경상남도 남해군 남면 선구리 1060-1번지,34.744533,127.860828
2877,경상남도 남해군 남면 당항리 535-11,34.7682318,127.9074722
2878,경상남도 남해군 남면 임포리 1173-1,34.7434097,127.8561239
2879,경상남도 남해군 미조면 송정리 1129번지,34.7430185,128.032001
2880,경상남도 남해군 남면 석교리 47,34.7661837,127.9042027
2881,경상남도 남해군 상주면 상주리 1248-1,34.7355131,127.9940505
2882,경상남도 남해군 상주면 양아리 1467-1번지,34.7329217,127.9553179
2883,전라북도 완주군 비봉면 봉산리 539-2,35.9726336,127.161059
2884,전라북도 완주군 운주면 산북리 158,36.0871662,127.3436934
2885,전라북도 완주군 운주면 장선리 310-17,36.0771257,127.2830829
2886,전라북도 완주군 운주면 고당리 179,36.0610627,127.3407899
2887,강원도 평창군 봉평면 유포리 61-2번지,37.5535324,128.3916264
2888,강원도 평창군 봉평면 진조리 338-11,37.567779,128.3035173
2889,경상북도 영양군 수비면 신원리 산 26번지,36.7481267,129.2372098
2890,경상북도 영양군 수비면 수하리 653,36.7909965,129.2647931
2891,충청남도 서천군 종천면 산천리 산 35-1번지,36.1130631,126.6657284
2892,충청남도 서천군 서면 마량리 90-3,36.1448017,126.5023518
2893,충청남도 서천군 마서면 한성리 607-4번지,36.0842689,126.6436343
2894,충청북도 영동군 상촌면 물한리 1004번지,36.0623604,127.875191
2895,충청북도 영동군 상촌면 대해리 503-3번지,36.0883469,127.9026975
2896,충청북도 영동군 황간면 원촌리 124-5번지,36.2327279,127.8893529
2897,충청북도 영동군 상촌면 물한리 327번지,36.0816383,127.8822978
2898,충청북도 영동군 황간면 용암리 642번지,36.2559493,127.860136
2899,충청북도 영동군 상촌면 물한리 1011-2번지,36.0621547,127.8750004
2900,충청남도 서산시 운산면 용현리 89-4,36.7515753,126.6084451
2901,충청남도 서산시 부석면 21-20번지,36.7148465,126.3935442
2902,경기도 동두천시 상봉암동 171,37.9415084,127.0527974
2903,경기도 동두천시 탑동동 279-1번지 외 2필지,37.900164,127.1209879
2904,전라남도 강진군 도암면 신기리 145,34.5271074,126.7666371
2905,전라남도 강진군 대구면 저두리 364,34.5276559,126.7917474
2906,전라남도 강진군 대구면 저두리 산 45-4,34.5351285,126.8007451
2907,전라남도 강진군 신전면 수양리 837-3,34.5150633,126.7038012
2908,전라남도 신안군 암태면 신석리 413-1번지,34.8739574,126.1385291
2909,전라남도 신안군 도초면 오류리 965-2번지,34.6731095,125.9486834
2910,전라남도 신안군 증도면 대초리 1648-21번지,34.9962686,126.1755788
2911,전라남도 신안군 압해읍 복룡리 147번지,34.9079717,126.3374623
2912,전라남도 신안군 안좌면 존포리 산 68-2,34.6916236,126.1465239
2913,전라남도 해남군 계곡면 가학리 산 1,34.671543,126.6161037
2914,충청북도 충주시 중앙탑면 탑평리 518-12,37.0380163,127.8561057
2915,강원도 횡성군 둔내면 영랑리 119번지,37.4596083,128.2019488
2916,강원도 횡성군 강림면 월현리 1704-4번지,37.3369259,128.1572355
2917,강원도 횡성군 갑천면 병지방리 540-4번지,37.5936717,128.0574155
2918,강원도 횡성군 둔내면 삽교리 1544-6번지,37.5607305,128.2532309
2919,강원도 횡성군 공근면 도곡리 106-2번지,37.56159,127.9550118
2920,강원도 횡성군 청일면 봉명리 61-2번지,37.6485925,128.1394806
2921,강원도 횡성군 서원면 금대리 산 127-3,37.5141286,127.9061846
2922,강원도 횡성군 청일면 신대리 320번지,37.5920647,128.2187733
2923,강원도 횡성군 서원면 석화리 851,37.4901659,127.7852652
2924,강원도 횡성군 우천면 하궁리 843-1,37.5087823,128.1233674
2925,강원도 횡성군 갑천면 추동리 70-14번지,37.5665287,128.0401056
2926,강원도 횡성군 청일면 신대리 122,37.5898049,128.2333015
2927,강원도 횡성군 청일면 속실리 518번지,37.6407404,128.1596015
2928,전라남도 곡성군 고달면 고달리 856번지,35.2860268,127.3563646
2929,전라남도 곡성군 죽곡면 용정리 219,35.1835375,127.3570923
2930,전라남도 곡성군 죽곡면 동계리 269번지,35.148348,127.3603367
2931,전라남도 곡성군 옥과면 주산리 608-2번지,35.3040895,127.142672
2932,전라남도 곡성군 죽곡면 태평리 120,35.1603114,127.3144777
2933,충청남도 당진시 신평면 운정리 227-5,36.89561560000001,126.8186055
2934,충청남도 당진시 순성면 양유리 735-11,36.8173694,126.6828011
2935,충청남도 당진시 석문면 초락도리 31-4,36.9955832,126.5271023
2936,충청남도 당진시 순성면 본리 80-1,36.8314115,126.7434068
2937,충청남도 당진시 석문면 난지도리 701,37.051032,126.4335439
2938,강원도 양양군 서면 영덕리 455,37.9985548,128.5385542
2939,강원도 양양군 양양읍 월리 507번지,38.054509,128.6189414
2940,강원도 양양군 서면 송천리 203-2,38.0501362,128.5543581
2941,강원도 양양군 현북면 어성전리 221-1,37.9470647,128.6634005
2942,경기도 용인시 처인구 원삼면 사암리 82-1번지,37.1830955,127.3083356
2943,경기도 용인시 처인구 이동읍 묵리 416-18,37.1650762,127.2426458
2944,충청남도 예산군 신양면 차동리 447,36.5966507,126.9097975
2945,충청남도 예산군 응봉면 후사리 448번지,36.6380724,126.7994234
2946,충청남도 예산군 덕산면 둔리 525-34번지,36.6562182,126.6436258
2947,충청남도 예산군 덕산면 외라리 225-1번지,36.6436887,126.602923
2948,충청남도 예산군 신양면 귀곡리 22,36.6452694,126.8723001
2949,충청남도 예산군 신양면 귀곡리 844번지,36.6287576,126.8695745
2950,충청남도 서천군 서면 도둔리 1275,36.1629757,126.5253348
2951,충청남도 서천군 서면 도둔리 1235번지,36.1668671,126.5270191
2952,충청남도 서천군 서면 도둔리 1269번지,36.1642097,126.5257229
2953,충청남도 서천군 서면 도둔리 72-777번지 72-755,36.15088,126.5307773
2954,충청남도 서천군 서면 도둔리 1270번지,36.1641566,126.5254361
2955,충청남도 서천군 서면 월호리 78-1번지,36.1412057,126.5728827
2956,충청남도 서천군 마서면 장선리 128-3번지,36.0455656,126.7189118
2957,충청남도 서천군 서면 도둔리 1279번지,36.1632884,126.5248244
2958,강원도 인제군 인제읍 하추리 216번지,38.0341413,128.2904015
2959,강원도 인제군 북면 용대리 1024,38.1889599,128.3620907
2960,강원도 인제군 북면 용대리 449,38.1889599,128.3620907
2961,강원도 인제군 상남면 미산리 780-13번지,37.8619486,128.3474284
2962,강원도 인제군 북면 용대리 4,38.1889599,128.3620907
2963,강원도 인제군 인제읍 남북리 815,38.060309,128.167902
2964,강원도 인제군 북면 용대리 1828-1,38.1889599,128.3620907
2965,강원도 인제군 북면 한계리 1488-1번지,38.1227531,128.3023006
2966,강원도 인제군 북면 용대리 1330-3번지,38.1889599,128.3620907
2967,강원도 인제군 상남면 미산리 376-6번지,37.8619486,128.3474284
2968,경상북도 영천시 화북면 정각리 19,36.1505999,128.9965226
2969,경상북도 영천시 임고면 평천리 6-12,36.0453527,128.9880809
2970,경상북도 영천시 청통면 죽정리 526,35.9793125,128.8265437
2971,경상북도 영천시 대창면 대창리 969-3번지,35.8746434,128.8913444
2972,전라북도 정읍시 내장동 92-2,35.4983601,126.9180587
2973,전라북도 군산시 옥도면 관리도리 66번지,35.817687,126.3687763
2974,전라남도 해남군 송지면 송호리 534번지,34.3213835,126.5171067
2975,전라남도 해남군 송지면 송호리 1220-10,34.3048513,126.5166924
2976,전라남도 해남군 화원면 화봉리 산 20-1,34.67003589999999,126.2607295
2977,"충청남도 홍성군 홍북읍 상하리 391 외 8필지(390-3,390-4,390-6,390-7,390-9,391-1,520,521-10)",36.6322304,126.6449409
2978,충청남도 홍성군 서부면 죽도리 18,36.516816,126.4421198
2979,충청남도 홍성군 구항면 오봉리 131-6,36.605339,126.6053106
2980,경기도 파주시 법원읍 법원리 37-2,37.86471,126.9028577
2981,경기도 포천시 이동면 연곡리 935,38.0189683,127.364445
2982,강원도 횡성군 청일면 봉명리 163-2번지,37.6699973,128.1256866
2983,강원도 횡성군 서원면 압곡리 298-31번지,37.4740292,127.8892814
2984,강원도 횡성군 청일면 유동리 317번지,37.5951181,128.1721329
2985,강원도 횡성군 둔내면 삽교리 1547-6번지,37.534889,128.2563717
2986,강원도 횡성군 공근면 수백리 481-1,37.5522105,128.0119505
2987,강원도 횡성군 갑천면 병지방리 361-15번지,37.601458,128.085507
2988,강원도 횡성군 둔내면 화동리 473번지 덕성분교,37.5670273,128.2260898
2989,전라북도 남원시 갈치동 산 47번지,35.4624629,127.4214709
2990,전라북도 남원시 산내면 덕동리 287-3,35.35366,127.5571199
2991,전라북도 남원시 산내면 부운리 256번지,35.3699851,127.5797956
2992,전라북도 남원시 산내면 백일리 121번지,35.4120266,127.6441815
2993,경기도 용인시 처인구 원삼면 목신리 83-61,37.1177053,127.3132158
2994,경기도 용인시 처인구 포곡읍 전대리 457-3,37.2843231,127.2078427
2995,경기도 용인시 처인구 원삼면 목신리 169-1,37.1187365,127.3078513
2996,경기도 용인시 처인구 양지면 대대리 292,37.2590299,127.2578533
2997,경기도 용인시 처인구 원삼면 목신리 866-1,37.1310167,127.2957095
2998,경기도 용인시 처인구 이동읍 서리 562,37.2072628,127.1694214
2999,경기도 용인시 처인구 이동읍 묘봉리 77-4번지,37.1293209,127.2435166
3000,경기도 용인시 기흥구 고매동 5-73,37.2201137,127.138175
3001,경기도 용인시 처인구 양지면 대대리 649,37.256087,127.2759236
3002,경상남도 하동군 금남면 대도리 177-7,34.9292153,127.8298641
3003,경상남도 하동군 청암면 상이리 산 188-2번지,35.1804096,127.7731223
3004,경상남도 하동군 화개면 덕은리 912-2,35.1848016,127.6307163
3005,경상남도 하동군 화개면 범왕리 102-1,35.2628175,127.6368295
3006,경상남도 하동군 옥종면 월횡리 326-1번지,35.1963156,127.8594238
3007,경상남도 하동군 고전면 전도리 671-5번지,34.9913656,127.7826932
3008,경상남도 하동군 악양면 등촌리 259-1번지,35.1901579,127.7170936
3009,경상남도 밀양시 산내면 남명리 2,35.5790132,128.9804404
3010,경상남도 밀양시 단장면 법흥리 12번지,35.486435,128.8473493
3011,경상남도 밀양시 산내면 남명리 58-1,35.5793613,128.9698319
3012,경상남도 밀양시 산내면 봉의리 939번지,35.6008232,128.8710264
3013,경상남도 밀양시 무안면 화봉리 1528번지,35.5153575,128.6015233
3014,경상남도 밀양시 단장면 고례리 1512-1번지,35.4934853,128.9286942
3015,경상남도 김해시 삼방동 826,35.2592689,128.9053629
3016,경상남도 김해시 상동면 묵방리 산 30-8,35.2821681,128.922841
3017,충청남도 천안시 동남구 광덕면 광덕리 688번지,36.6747137,127.0361624
3018,충청남도 천안시 동남구 북면 오곡리 322-1번지,36.8205204,127.2755104
3019,충청남도 천안시 동남구 광덕면 광덕리 687,36.6748984,127.0350391
3020,충청남도 천안시 동남구 북면 납안리 86번지,36.8584089,127.2685903
3021,충청남도 천안시 동남구 안서동 44-10번지,36.8476556,127.1950008
3022,경기도 김포시 통진읍 옹정리 248-5,37.6895063,126.5811017
3023,경기도 김포시 대곶면 신안리 228-2,37.6511899,126.5369817
3024,경기도 김포시 하성면 가금리 396-6,37.73711979999999,126.5979925
3025,경기도 김포시 월곶면 성동리 212-4번지,37.7404912,126.5353096
3026,경기도 김포시 월곶면 용강리 315-156,37.7514157,126.5597449
3027,경상북도 김천시 대항면 덕전리 95번지,36.1024879,128.0534857
3028,"경상북도 김천시 아포읍 대성리 273-1번지 , 264번지",36.1359161,128.2730026
3029,경상북도 김천시 대덕면 문의리 240번지,35.8787838,127.9410435
3030,경상북도 김천시 증산면 평촌리 185번지,35.8994186,128.0224427
3031,경상북도 김천시 지례면 도곡리 519,35.9767809,128.0164057
3032,강원도 인제군 상남면 미산리 718-5번지,37.8619486,128.3474284
3033,강원도 인제군 기린면 진동리 649-1번지,37.9902067,128.4521075
3034,강원도 인제군 인제읍 하추리 산 64번지,38.0348955,128.3198827
3035,강원도 인제군 상남면 하남리 445번지,37.9102643,128.2908329
3036,강원도 인제군 북면 용대리 1034-1,38.1889599,128.3620907
3037,강원도 인제군 북면 용대리 656-2,38.1889599,128.3620907
3038,인천광역시 중구 을왕동 810-105 왕산가족오토캠핑장,37.4581353,126.366177
3039,인천광역시 중구 무의동 276-2,37.3851838,126.4186286
3040,인천광역시 중구 을왕동 470,37.4543485,126.3959731
3041,경기도 용인시 처인구 원삼면 독성리 23-3,37.1561525,127.3313307
3042,경기도 용인시 처인구 양지면 남곡리 38,37.2182655,127.2981623
3043,경기도 용인시 처인구 이동읍 묵리 382-4,37.1632182,127.2488964
3044,경상남도 밀양시 하남읍 백산리 1257-4,35.3705559,128.7458126
3045,경상남도 밀양시 산외면 희곡리 74번지,35.5427794,128.8563065
3046,경상남도 밀양시 산내면 남명리 3번지,35.5791881,128.9795433
3047,경상남도 밀양시 산내면 남명리 480-1번지,35.5780423,128.9612114
3048,경상남도 밀양시 단장면 구천리 1852-7,35.5580704,128.939849
3049,경상남도 밀양시 단장면 고례리 1491번지,35.4918601,128.9264812
3050,경상남도 밀양시 산외면 엄광리 1198-1,35.5367129,128.8000508
3051,울산광역시 울주군 상북면 이천리 산 3-1,35.5260231,129.0234739
3052,울산광역시 울주군 상북면 이천리 700,35.53068580000001,129.0096631
3053,울산광역시 울주군 두서면 미호리 827-1,35.6843938,129.1594879
3054,울산광역시 울주군 서생면 진하리 57-11,35.3785735,129.3440775
3055,울산광역시 울주군 서생면 나사리 96-11,35.357882,129.3453551
3056,광주광역시 서구 치평동 886-3,35.1534661,126.8370736
3057,충청남도 아산시 선장면 신성리 260-2,36.7666375,126.8848891
3058,충청남도 아산시 송악면 종곡리 250-2번지,36.6694046,127.0022009
3059,충청북도 단양군 단성면 두항리 39번지,36.9228534,128.2432782
3060,충청북도 단양군 대강면 황정리 산 74-1,36.8623999,128.3481818
3061,충청북도 단양군 영춘면 남천리 산 60-1,37.0400862,128.513275
3062,충청북도 단양군 가곡면 어의곡리 113-10번지,36.9894211,128.4553657
3063,전라남도 광양시 옥룡면 추산리 산 114번지,35.0544006,127.5911356
3064,강원도 양양군 서면 서림리 180-1번지,37.9834278,128.5292616
3065,강원도 양양군 강현면 정암리 952,38.145437,128.6100742
3066,강원도 양양군 서면 가라피리 18번지,38.0733594,128.5348658
3067,경상남도 고성군 개천면 청광리 521-4번지,35.1148568,128.3093243
3068,경상남도 고성군 동해면 내산리 102-4번지,35.0635308,128.4787474
3069,경상남도 고성군 회화면 당항리 543번지,35.0467348,128.3825584
3070,경상남도 고성군 상리면 동산리 135-2,34.9831554,128.1778029
3071,경상남도 고성군 삼산면 두포리 177,34.9245732,128.2999356
3072,경상남도 고성군 하일면 용태리 479번지,34.952402,128.2145347
3073,전라북도 남원시 산내면 내령리 428-9,35.3987781,127.6001624
3074,전라북도 남원시 운봉읍 공안리 산 32-1번지,35.398135,127.5459617
3075,경상북도 문경시 가은읍 전곡리 288-2,36.6117215,128.0252252
3076,경상남도 사천시 사남면 계양리 383-6,34.977809,128.1333063
3077,전라북도 남원시 인월면 인월리 산 53-2번지,35.44951,127.589603
3078,강원도 정선군 정선읍 광하리 16번지,37.3600097,128.6257603
3079,경기도 용인시 처인구 원삼면 죽능리 26-34,37.1351308,127.3285556
3080,경기도 용인시 수지구 고기동 346-1,37.3513547,127.0527565
3081,경기도 용인시 처인구 이동읍 어비리 205,37.1143285,127.2093313
3082,경기도 용인시 기흥구 고매동 539-1,37.2274463,127.0999367
3083,경기도 용인시 처인구 모현읍 초부리 310-14,37.3152824,127.2650513
3084,경기도 용인시 처인구 이동읍 송전리 218-1,37.1336052,127.2056879
3085,경기도 광주시 퇴촌면 관음리 182,37.4491628,127.3446109
3086,경기도 광주시 곤지암읍 삼리 430,37.3520031,127.3235689
3087,충청북도 단양군 가곡면 어의곡리 114-2번지,36.9889814,128.4551216
3088,충청북도 단양군 단양읍 천동리 380-10번지,36.9660973,128.4194255
3089,충청북도 단양군 영춘면 의풍리 883번지,37.07688419999999,128.607691
3090,충청북도 단양군 단양읍 천동리 380-11 그린농원,,
3091,충청북도 단양군 가곡면 대대리 147번지,37.0011671,128.4167541
3092,충청북도 단양군 가곡면 향산리 503-9,37.0570325,128.416107
3093,경상북도 포항시 남구 장기면 계원리 443-1,35.8583273,129.524904
3094,전라남도 광양시 다압면 신원리 산 125,35.0620728,127.7051999
3095,전라남도 광양시 옥룡면 동곡리 973-2번지,35.0962967,127.6029837
